Title,Developer/Provider,Category,URL,Embed URL (in-app),Description
Higgins' Adventure Island,GamePix,retro,https://play.gamepix.com/higgins-s-adventure-island/,https://play.gamepix.com/higgins-s-adventure-island/embed?sid=U274U,
Void Ascender,GamePix,hyper-casual,https://play.gamepix.com/void-ascender/,https://play.gamepix.com/void-ascender/embed?sid=U274U,
SapotaGo,GamePix,hyper-casual,https://play.gamepix.com/sapotago/,https://play.gamepix.com/sapotago/embed?sid=U274U,
Meme Evolution Battle,GamePix,casual,https://play.gamepix.com/meme-evolution-battle/,https://play.gamepix.com/meme-evolution-battle/embed?sid=U274U,
Orbit.io,GamePix,io,https://play.gamepix.com/orbit-io/,https://play.gamepix.com/orbit-io/embed?sid=U274U,
Dragon Warrior Tower Defense,GamePix,dragons,https://play.gamepix.com/dragon-warrior-tower-defense/,https://play.gamepix.com/dragon-warrior-tower-defense/embed?sid=U274U,
Pixel Amphibian,GamePix,platformer,https://play.gamepix.com/pixel-amphibian/,https://play.gamepix.com/pixel-amphibian/embed?sid=U274U,
Jungle Roar,GamePix,runner,https://play.gamepix.com/jungleroar/,https://play.gamepix.com/jungleroar/embed?sid=U274U,
Jewelith Match 3,GamePix,match-3,https://play.gamepix.com/jewelith-match-3/,https://play.gamepix.com/jewelith-match-3/embed?sid=U274U,
Math Sprint,GamePix,math,https://play.gamepix.com/math-sprint-fun-arithmetic-game/,https://play.gamepix.com/math-sprint-fun-arithmetic-game/embed?sid=U274U,
Card Clash Arena,GamePix,strategy,https://play.gamepix.com/card-clash-arena/,https://play.gamepix.com/card-clash-arena/embed?sid=U274U,
Sliding Puzzle,GamePix,puzzle,https://play.gamepix.com/sliding-puzzle-2/,https://play.gamepix.com/sliding-puzzle-2/embed?sid=U274U,
Colorythm,GamePix,puzzle,https://play.gamepix.com/colorythm/,https://play.gamepix.com/colorythm/embed?sid=U274U,
Max Crusher 2 - Destruction Drift and Racing!,GamePix,racing,https://play.gamepix.com/max-crusher-2-destruction-drift-and-racing/,https://play.gamepix.com/max-crusher-2-destruction-drift-and-racing/embed?sid=U274U,
Bubble Pop Quest,GamePix,bubble-shooter,https://play.gamepix.com/bubble-pop-quest/,https://play.gamepix.com/bubble-pop-quest/embed?sid=U274U,
Dodge Run,GamePix,arcade,https://play.gamepix.com/dodge-run-neon-survival/,https://play.gamepix.com/dodge-run-neon-survival/embed?sid=U274U,
Timeline Swap,GamePix,arcade,https://play.gamepix.com/timeline-swap/,https://play.gamepix.com/timeline-swap/embed?sid=U274U,
Escape Maze,GamePix,puzzle,https://play.gamepix.com/escape-maze/,https://play.gamepix.com/escape-maze/embed?sid=U274U,
Brick Challenge,GamePix,puzzle,https://play.gamepix.com/brick-challenge/,https://play.gamepix.com/brick-challenge/embed?sid=U274U,
Mecha Allstars Battle Royale,GamePix,adventure,https://play.gamepix.com/mecha-allstars-battle-royale/,https://play.gamepix.com/mecha-allstars-battle-royale/embed?sid=U274U,
Balloon Pop Advance,GamePix,tap,https://play.gamepix.com/balloon-pop-advance/,https://play.gamepix.com/balloon-pop-advance/embed?sid=U274U,
CyberVoid Drifter,GamePix,arcade,https://play.gamepix.com/cybervoid-drifter/,https://play.gamepix.com/cybervoid-drifter/embed?sid=U274U,
Skate Xmas,GamePix,christmas,https://play.gamepix.com/skate-xmas/,https://play.gamepix.com/skate-xmas/embed?sid=U274U,"Experience the thrill of rooftop skateboarding amidst the festive vibrancy of Christmas. Navigate your board with precision, leaping between buildings while dodging airborne obstacles. Balance is key; a slip can send you plummeting. Embrace the challenge and enjoy the exhilarating journey to the finish line!"
Billionaire Lumber Empire Idle Tycoon,GamePix,tycoon,https://play.gamepix.com/billionaire-lumber-empire-idle-tycoon/,https://play.gamepix.com/billionaire-lumber-empire-idle-tycoon/embed?sid=U274U,"Build your timber empire in Billionaire Lumber Tycoon, a fusion of idle mechanics and strategic investments. Control automated tractors, upgrade operations, and predict market shifts for swift profits. Trade coins with fluctuating values influenced by dynamic news, and perfect your strategy for financial success. Can you dominate the lumber market?"
Head Rush,GamePix,soccer,https://play.gamepix.com/head-rush-football/,https://play.gamepix.com/head-rush-football/embed?sid=U274U,"Dive into Head Rush, the adrenaline-fueled arcade soccer experience where agility and quick reflexes reign supreme. Master high-flying jumps, powerful kicks, and sharp headers in thrilling duels. Climb the career ladder from Rookie to World Class, or face off against friends for exciting on-screen rivalries."
Slither Mini Kingdom,GamePix,io,https://play.gamepix.com/slither-mini-kingdom/,https://play.gamepix.com/slither-mini-kingdom/embed?sid=U274U,"Conquer the realm of ""Slither Mini Kingdom,"" where you grow your snake, outsmart rivals, and expand your territory. Strategically lure opponents to ensure victory, claiming their energy to bolster your mini kingdom. Battle through thrilling multiplayer chaos and construct your legacy in this dynamic blend of growth and strategy."
Real Estate Tycoon,GamePix,tycoon,https://play.gamepix.com/real-estate-tycoon-strategy-game/,https://play.gamepix.com/real-estate-tycoon-strategy-game/embed?sid=U274U,"Strategize your rise to the top of the real estate market! Buy, sell, and grow your property empire while outsmarting rivals. Every decision impacts your journey to becoming the ultimate real estate mogul. Experience the thrilling climb as you skillfully navigate the competitive world of property trading!"
English Checkers,GamePix,checkers,https://play.gamepix.com/english-checkers/,https://play.gamepix.com/english-checkers/embed?sid=U274U,"Dive into the strategic challenge of English Checkers, a timeless battle of wits and strategy. Outsmart your opponent with clever moves and anticipation, turning simple pieces into powerful kings in this classic, captivating board game."
The Talp,GamePix,casual,https://play.gamepix.com/the-talp/,https://play.gamepix.com/the-talp/embed?sid=U274U,"Dive into ""The Talp,"" a thrilling spin on the classic whack-a-mole! Test your speed and luck as pieces dart side to side. Perfect for quick sessions, whether on mobile or PC. Save your high scores and compete against yourself in this addictive challenge. Ready to beat your best?"
Bolts and Nuts - Color Sorting,GamePix,puzzle,https://play.gamepix.com/bolts-and-nuts-sorting/,https://play.gamepix.com/bolts-and-nuts-sorting/embed?sid=U274U,"Dive into the vibrant world of Bolts and Nuts, where your logic is key. Unscrew, collect, and solve engaging puzzles as you masterfully sort colors. With intuitive controls and gradually escalating challenges, every level promises an exciting test of your problem-solving skills. Perfect for quick fun and mental exercise!"
Pulse Vector,GamePix,casual,https://play.gamepix.com/pulse-vector/,https://play.gamepix.com/pulse-vector/embed?sid=U274U,"Navigate an infinite, neon-lit corridor, skillfully steering through narrow gaps. Test your reflexes and endurance in this captivating endless runner where every second counts and the further you fly, the higher your score climbs. How long can you survive the thrilling velocity?"
Army Run Shooting War,GamePix,shooter,https://play.gamepix.com/army-run-shooting-war/,https://play.gamepix.com/army-run-shooting-war/embed?sid=U274U,"Charge into the frenetic chaos of Army Run Shooting War, where strategy meets speed. Command your growing digital battalion through treacherous battlegrounds, dodging traps and unleashing relentless firepower. Multiply your forces by racing through empowering portals for exhilarating, ever-expanding combat. Lead the charge and dominate the battlefield!"
Online Tic Tac Toe,GamePix,two-player,https://play.gamepix.com/online-tic-tac-toe/,https://play.gamepix.com/online-tic-tac-toe/embed?sid=U274U,"Dive into the classic game of Tic Tac Toe with a sleek, responsive design. Challenge a clever AI or a friend as you sharpen your strategic skills in quick, brain-teasing matches. Perfect for a fun, casual break anytime, anywhere. Can you outsmart the grid?"
Free Checkers,GamePix,checkers,https://play.gamepix.com/free-checkers/,https://play.gamepix.com/free-checkers/embed?sid=U274U,"Dive into classic Checkers with a twist! Explore versions like American, Russian, and more, each with distinct challenges. Tackle puzzles, level up your skills, and choose your opponent—friend or AI. With a sleek interface and varying difficulties, every match is a new adventure."
Transition,GamePix,hyper-casual,https://play.gamepix.com/transition/,https://play.gamepix.com/transition/embed?sid=U274U,"Guide a forlorn creature to discover his true colors by navigating vibrant platforms. Solve puzzles under the ticking clock, avoiding perilous black platforms. Immerse yourself in this emotionally resonant journey, embracing change and purpose through clever gameplay and a heartwarming narrative."
Asteroid Blitz,GamePix,arcade,https://play.gamepix.com/asteroid-blitz/,https://play.gamepix.com/asteroid-blitz/embed?sid=U274U,"Navigate a cosmic storm, annihilating obstacles in an exhilarating arcade shooter. Test your reflexes and tactical skills as you dodge, weave, and blast through relentless asteroid fields. Can you survive the ultimate galactic blitz?"
Starfall Blaster,GamePix,casual,https://play.gamepix.com/starfall-blaster/,https://play.gamepix.com/starfall-blaster/embed?sid=U274U,"Navigate through intense arcade space battles in Starfall Blaster. Test your speed and precision as you destroy cascading stars and cosmic threats. With each escalating level, hone your reflexes to earn points and unlock celestial rewards. Simple to start, challenging to conquer—are you ready to dominate the galaxy leaderboard?"
AstroJump,GamePix,hyper-casual,https://play.gamepix.com/astrojump/,https://play.gamepix.com/astrojump/embed?sid=U274U,"Leap into the cosmos with AstroJump, where you defy gravity and dodge menacing space monsters with every bound. Stay sharp and nimble as your astronaut ventures ever upward. Will you conquer the stars or fall to cosmic creatures? Reach new heights in this thrilling celestial escape."
Mines Rush Puzzle,GamePix,puzzle,https://play.gamepix.com/mines-rush-puzzle/,https://play.gamepix.com/mines-rush-puzzle/embed?sid=U274U,"Navigate a minefield in Mines Rush Puzzle, a thrilling logic challenge where every second counts. Decode numbers, strategize swiftly, and reveal safe paths to victory. With escalating difficulty levels, sharpen your mind and reflexes in this tension-filled rush against time."
Tap Away Block Puzzle 3D,GamePix,puzzle,https://play.gamepix.com/tap-away-block-puzzle-3d/,https://play.gamepix.com/tap-away-block-puzzle-3d/embed?sid=U274U,"Dive into the mesmerizing world of Tap Away Block Puzzle 3D, where each tap unravels a captivating challenge. Navigate tricky, one-way blocks with strategic thinking and rotation skills. As puzzles intensify, sharpen your mind and enjoy the satisfying liberation of clearing the board. Ready to puzzle your way to victory?"
Rolling Crazy Ball,GamePix,ball,https://play.gamepix.com/rolling-crazy-ball/,https://play.gamepix.com/rolling-crazy-ball/embed?sid=U274U,"Navigate thrilling 3D landscapes by swiping your ball past challenging obstacles. With each new level, you'll need precision and quick reactions to evade traps and reach the finish line. Endless excitement awaits as you test your agility and strive for the ultimate victory!"
QuickSolve,GamePix,math,https://play.gamepix.com/quicksolve/,https://play.gamepix.com/quicksolve/embed?sid=U274U,"QuickSolve thrusts you into a race against time, challenging your mental agility with rapidly escalating math puzzles. Solve quickly, stay composed, and avoid mistakes to keep your chances alive. Can you master the increasing tempo without faltering? Test your wits and speed in this thrilling, brain-teasing adventure!"
Aimistry,GamePix,hyper-casual,https://play.gamepix.com/aimistry/,https://play.gamepix.com/aimistry/embed?sid=U274U,"Challenge your precision and chemistry knowledge in Aimistry, where each toss tests your elemental aim. Navigate through engaging levels by targeting with chemical symbols, bringing the periodic table to life in a fun, educational twist up to Calcium. Perfect your throws and master the periodic puzzle!"
CyberCore Defense Protocol,GamePix,action,https://play.gamepix.com/cybercore-defense/,https://play.gamepix.com/cybercore-defense/embed?sid=U274U,Defend your vulnerable Core against relentless rogue programs in a vibrant cyber battlefield. Strategically deploy and upgrade high-tech towers to combat ever-evolving enemies. Hone your skills in positioning and timing to withstand waves of increasingly challenging foes. Can you outsmart the digital onslaught?
Gravity Pulse,GamePix,arcade,https://play.gamepix.com/gravity-pulse/,https://play.gamepix.com/gravity-pulse/embed?sid=U274U,"Dive into Gravity Pulse's minimalist world, where invisible forces challenge your strategic survival. Navigate chaotic fields, uncover hidden patterns, and balance risk for high scores in an arena where every move counts. Embrace the thrill of discovery and master the art of control."
Middleearth Quiz,GamePix,trivia,https://play.gamepix.com/middleearth-quiz/,https://play.gamepix.com/middleearth-quiz/embed?sid=U274U,"Dive into enchanting Middle-earth and challenge your wits! Explore mystical realms by quizzing yourself on elves, spells, and legendary creatures. No registration needed for this magical adventure."
Jungle Memory,GamePix,memory,https://play.gamepix.com/jungle-memory/,https://play.gamepix.com/jungle-memory/embed?sid=U274U,"Embark on a wild memory adventure in the heart of the jungle. Quickly match pairs and sharpen your mind as you navigate through vibrant, lush environments. How fast can you conquer the jungle's challenge?"
Sudoku Puzzle Cube,GamePix,puzzle,https://play.gamepix.com/sudoku-puzzle-cube/,https://play.gamepix.com/sudoku-puzzle-cube/embed?sid=U274U,"Dive into the Sudoku Puzzle Cube, where classic number puzzles meet 3D brain-teasing excitement. Rotate and solve a challenging 3x3x3 cube, testing your logic and skill. Conquer randomized shuffles, track your time, and enjoy endless fun with touch or button controls. Perfect for puzzle enthusiasts!"
Paper Wars Battles and Upgrades,GamePix,war,https://play.gamepix.com/paper-wars-battles-and-upgrades/,https://play.gamepix.com/paper-wars-battles-and-upgrades/embed?sid=U274U,"Engage in epic skirmishes drawn on paper! Strategically select your troops, sharpen your aim, and obliterate foes. Battle solo against AI or challenge a friend. Unleash new units and enhance your arsenal for an exhilarating combat experience!"
